periode_data,wilayah,kecamatan,kelurahan,nama_tps,jenis_tps,alamat
2025,"KOTA ADM. JAKARTA UTARA",KOJA,KOJA,"TPS CIPEUCANG","TIPE 4","JL. CIPUCANG 1"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU SELATAN","TPS RW. 01","TIPE 2","JL. KALI BETIK"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU SELATAN","TPS EKS BCA","TIPE 4","JL. PLUMPANG RAYA"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU SELATAN","TPS RW. 07","TIPE 4","JL. PLUMPANG SEMPER"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU SELATAN","TPS RW. 04","TIPE 4","JL. PLUMPANG SEMPER"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU SELATAN","TPS LOGISTIK","TIPE 4","JL. BENDUNGAN MELAYU NO. 09"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK SELATAN","TPS RW. 002 RAWA BADAK SELATAN","TIPE 4",N/A
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK SELATAN","TPS KORAMIL RW. 02","TIPE 4","JL. KORAMIL RW. 02"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK SELATAN","TPS ELNUSA RW. 05","TIPE 4","JL. PLUMPANG SEMPER"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK SELATAN","TPS PASAR ULAR RW. 05","TIPE 4",N/A
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK SELATAN","TPS JL ALUR LAUT","TIPE 4","JL. ALUR LAUT"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK SELATAN","TPS PASAR WALANG","TIPE 2",N/A
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK SELATAN","TPS PASAR TRADISIONAL B.MELAYU","TIPE 4","JL. BENDUNGAN MELAYU NO. 09"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS RW. 014 SINDANG TERUSAN","TIPE 4","JL. SINDANG TERUSAN"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS RW. 013 SINDANG TERUSAN","TIPE 4","JL. SINDANG TERUSAN"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS RW. 012 SINDANG TERUSAN","TIPE 4","JL. SINDANG TERUSAN"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS 4 RW. 14","TIPE 4","JL. BERDIKARI"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS 3 RW. 14","TIPE 4","JL. BERDIKARI"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS 2 RW. 14","TIPE 4","JL. BERDIKARI"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS 1 RW. 14","TIPE 4","JL. BERDIKARI"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS POLRES RW. 12","TIPE 4","JL. YOS SUDARSO"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"RAWA BADAK UTARA","TPS RBU RAMAH LINGKUNGAN RW. 09","TPS 3R","JL. INSPEKSI KALI SUNTER"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS JALAN BHAYANGKARA RW. 001","TIPE 4","JL. BHAYANGKARA"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS RW. 01 BHAYANGKARA","TIPE 4","JL. BHAYANGKARA"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS LINTAS KRAMAT JAYA","TIPE 4","JL. KRAMAT JAYA"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS LINTAS KRAMAT JAYA RW. 017","TIPE 4","JL. KRAMAT JAYA"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS LINTAS RT. 01 RW. 013","TIPE 4","JL. H. DARPRI"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS LINTAS RT. 02 RW. 013","TIPE 4","JL. H. DARPRI"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS LINTAS SIMPANG 5 RW. 09","TIPE 4",SEMPER
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS RW. 02 ","TIPE 4","PERUMAHAN ANCOL AL-BAHAR"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS RW. 09 TUGU UTARA","TIPE 4","JL. MELATI 7"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS LINTAS RW. 15","TIPE 4","JL. WALANG BARU"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS RW. 12 ","TIPE 4","JL. WALANG BARU"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS RW. 13","TIPE 4","JL. H. DARPRI"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS LINTAS RW. 07 ","TIPE 4",N/A
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS KOMP UKA RW. 008","TIPE 4","JL. KOMP UKA"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS RW. 006","TIPE 4","JL. MAWAR"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS RW. 011 ","TIPE 4","JL. LONTAR DALAM"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS PASAR LONTAR","TIPE 4","JL. LONTAR DALAM"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS PASAR TUGU","TIPE 4","JL. LONTAR DALAM"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,"TUGU UTARA","TPS PASAR KOJA","TIPE 4","JL. LONTAR DALAM"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,LAGOA,"TPS RW. 12","TIPE 4","JL. MUNCANG"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,LAGOA,"TPS RW. 02 & RW. 04","TIPE 4","JL. INSPEKSI KALI KRESEK"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,LAGOA,"TPS GANG 4 RW. 016","TIPE 4","JL. KRAMAT JAYA"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,LAGOA,"TPS RW. 001","TIPE 4","JL. RAYA CILINCING"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,LAGOA,"TPS RW. 011 PASAR MAJA","TIPE 4","JL. MAJA NO. 22 RT. 1/11"
2025,"KOTA ADM. JAKARTA UTARA",KOJA,LAGOA,"TPS PASAR WARU","TIPE 4","JL. RAYA CILINCING 71 RT. 2/1 "
2025,"KOTA ADM. JAKARTA UTARA",KOJA,LAGOA,"TPS PASAR SINAR","TIPE 4","JL. LAGOA 4A/10 RT. 8/4"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS PASAR INPRES RW. 10 KEL. PADEMANGAN BARAT","TIPE 4","JL. PADEMANGAN 5 NO. 46 RW. 10 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS RW. 14 KEL. PADEMANGAN BARAT","TIPE 2","JL. PADEMANGAN 1 NO.13 RW. 14 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS SAMSAT KEL. PADEMANGAN BARAT","TIPE 4","JL. GUNUNG SAHARI RAYA NO. 18 A RW. 06 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS RUKO INKOPAL KEL. PADEMANGAN BARAT","TIPE 4","JL. GUNUNG SAHARI RAYA NO. 3 RW. 13/ INKOPAL KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS PASAR NALO RW. 12 KEL. PADEMANGAN BARAT","TIPE 4","JL. LAKSANA RE MARTADINATA NO. 4 RW. 12 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS RW. 02 KEL. PADEMANGAN BARAT","TIPE 4","JL. HIDUP BARU NO. 44-247 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS RW. 13 TEROWONGAN KEL. PADEMANGAN BARAT","TIPE 4","JL. BUDI MULIA UTARA RW. 13 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS RW. 01 KEL. PADEMANGAN BARAT","TIPE 2","JL. PADEMANGAN 1 RW. 01 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS RW. 03 KEL. PADEMANGAN BARAT","TIPE 4","JL. HIDUP BARU NO. 132 RW. 03 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS RW. 11 KEL. PADEMANGAN BARAT","TIPE 4","JL. AMPERA 7 NO. 6 RW. 11 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS LINTAS JL. MARTADINATA KEL. PADEMANGAN BARAT","TIPE 4","LINTAS JL. MARTADINATA KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT","TPS RUKO PERMATA RW. 016","TIPE 4","KOMPLEK RUKO PERMATA ANCOL KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN BARAT ","TPS GUNUNG SAHARI  KEL. PADEMANGAN BARAT","TIPE 4","JL. AMPERA BESAR NO. 4 KEL. PADEMANGAN BARAT"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN TIMUR","TPS KELURAHAN PADEMANGAN TIMUR","TIPE 1","JL. PADEMANGAN IX RT. 02/010 KEL. PADEMANGAN TIMUR"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN TIMUR","TPS PASAR ELANG RW. 02 KEL. PADEMANGAN TIMUR","TIPE 4","JL. PADEMANGAN GG. XXV RW. 02 KEL. PADEMANGAN TIMUR"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,"PADEMANGAN TIMUR","TPS PASAR JONGKOK KEL. PADEMANGAN TIMUR","TIPE 4","JL. PADEMANGAN 5 KEL. PADEMANGAN TIMUR"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS KEL. ANCOL","TIPE 1","JL. ANCOL BARAT VIII KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS LINTAS JL. ANCOL BARAT RT. 01/ 01 KEL. ANCOL","TIPE 4","JAKARTA INNER RING ROAD KEL ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS BAK KEMBAR KEL. ANCOL","TIPE 4","JL. LODAN RAYA NO 6-7 RW. 002 KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS RW. 04 KEL. ANCOL","TIPE 4","JL. TRANSMIGRASI NO. 30 KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS RW 01 KEL. ANCOL","TIPE 4","JL. LODAN RAYA NO 8 KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS RW. 02 KEL. ANCOL","TIPE 4","JL. LODAN RAYA NO. 44 RW. 02 KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS RW. 01 KEL. ANCOL","TIPE 4","JL. ANCOL BARAT III NO 2 KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS RW. 08 KEL. ANCOL","TIPE 4","JL. ANCOL IV NO 28-29 KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA",PADEMANGAN,ANCOL,"TPS RW. 02 RT 03  KEL. ANCOL","TIPE 4","JL. PARANG TERITIS  KEL. ANCOL"
2025,"KOTA ADM. JAKARTA UTARA","PADEMANGAN ","PADEMANGAN BARAT","TPS KEL. PADEMANGAN BARAT","TIPE 1","JL. BUDI MULYA RAYA NO.114"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PENJARINGAN,"TPS RW. 05 KEL.PENJARINGAN","TIPE 2","JL. EKOR KUNING RW. 05 KEL.PENJARINGAN"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PENJARINGAN,"TPS RUSUN RW. 06 PENJARINGAN","TIPE 2","JL. TANJUNG WANGI "
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PENJARINGAN,"TPS KALI GENDONG","TIPE 1","JL. PLUIT SELATAN RAYA "
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PENJARINGAN,"TPS RUSUN WADUK PLUIT RW. 17 ","TIPE 4","JL. MUARA BARU  PENJARINGAN"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PEJAGALAN,"TPS MOA ","TPS 3R","JL. MOA RW. 012 KEL. PEJAGALAN"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PEJAGALAN,"TPS RW. 01","TIPE 4","JL. GAMBANG 1 "
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PEJAGALAN,"TPS RW. 02","TIPE 4","JL. ARWANA 2"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PEJAGALAN,"TPS RW. 14","TIPE 4","KEBON PALA "
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PEJAGALAN,"TPS RW. 018","TIPE 4","JL. PLUIT MAS RW. 018"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PEJAGALAN,"TPS PS. TELUK GONG","TIPE 2","JL. TELUK GONG RAYA"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 02","TIPE 4","JL. PLUIT KARANG BARAT RW. 02"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 03","TIPE 4","JL. PLUIT KARANG UTARA"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 04","TIPE 4","JL. PLUIT PERMAI"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 05","TIPE 4","JL. PLUIT SAMUDRA"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 06","TIPE 4","JL. PLUIT KENCANA RW. 06"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 07","TIPE 4","JL. PLUIT SAKTI"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 08","TIPE 4","JL. PLUIT KARANG PERMAI RW. 08"
2025,"KOTA ADM. JAKARTA UTARA",PENJARINGAN,PLUIT,"TPS RW. 09","TIPE 4","JL. PLUIT TIMUR RAYA"
