date,kelurahan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,waste_tons,waste_tons_source
2025-07-17,jagakarsa,Jakarta Selatan,2.3,31.3,8.0,0,0,0,1137.088,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-18,jagakarsa,Jakarta Selatan,3.0,30.6,11.1,0,0,0,1159.139,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-19,jagakarsa,Jakarta Selatan,0.1,32.4,11.9,1,0,0,1285.926,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-20,jagakarsa,Jakarta Selatan,2.2,33.7,14.3,1,0,0,1130.207,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-21,jagakarsa,Jakarta Selatan,0.6,33.4,13.5,0,0,0,1057.035,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-22,jagakarsa,Jakarta Selatan,0.0,34.1,12.8,0,0,0,1253.805,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-23,jagakarsa,Jakarta Selatan,0.2,34.9,12.4,0,0,0,1187.432,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-24,jagakarsa,Jakarta Selatan,0.1,34.6,15.3,0,0,0,1082.045,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-25,jagakarsa,Jakarta Selatan,1.9,34.2,10.9,0,0,0,1106.871,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-26,jagakarsa,Jakarta Selatan,0.2,34.1,10.3,1,0,0,1184.778,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-27,jagakarsa,Jakarta Selatan,3.6,34.1,7.6,1,0,0,1197.575,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-28,jagakarsa,Jakarta Selatan,8.6,33.1,10.4,0,0,0,1159.43,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-29,jagakarsa,Jakarta Selatan,0.9,32.4,8.7,0,0,0,1367.403,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-30,jagakarsa,Jakarta Selatan,3.4,32.9,7.0,0,0,0,1133.483,calibrated_synthetic_anchored_to_SIPSN_real
2025-07-31,jagakarsa,Jakarta Selatan,0.3,33.0,11.9,0,0,0,1177.18,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-01,jagakarsa,Jakarta Selatan,0.0,34.7,10.9,0,0,0,947.406,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-02,jagakarsa,Jakarta Selatan,0.7,34.7,10.9,1,0,0,1116.008,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-03,jagakarsa,Jakarta Selatan,7.0,33.6,14.6,1,0,0,1279.993,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-04,jagakarsa,Jakarta Selatan,8.0,31.2,6.5,0,0,0,1119.717,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-05,jagakarsa,Jakarta Selatan,4.7,31.0,8.5,0,0,0,763.198,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-06,jagakarsa,Jakarta Selatan,0.0,31.4,6.7,0,0,0,1144.323,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-07,jagakarsa,Jakarta Selatan,7.8,31.7,7.2,0,0,0,1264.079,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-08,jagakarsa,Jakarta Selatan,5.7,30.8,8.7,0,0,0,924.242,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-09,jagakarsa,Jakarta Selatan,10.1,31.6,8.6,1,0,0,1408.047,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-10,jagakarsa,Jakarta Selatan,2.6,33.0,10.5,1,0,0,929.409,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-11,jagakarsa,Jakarta Selatan,12.4,31.5,11.2,0,0,0,1262.245,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-12,jagakarsa,Jakarta Selatan,16.5,30.9,12.1,0,0,0,1170.183,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-13,jagakarsa,Jakarta Selatan,8.7,31.0,11.3,0,0,0,898.43,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-14,jagakarsa,Jakarta Selatan,7.5,29.9,8.9,0,0,0,1123.65,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-15,jagakarsa,Jakarta Selatan,0.0,30.3,7.5,0,0,0,1188.816,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-16,jagakarsa,Jakarta Selatan,0.2,31.9,8.6,1,0,0,1194.42,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-17,jagakarsa,Jakarta Selatan,0.0,32.8,14.1,1,1,0,1215.719,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-18,jagakarsa,Jakarta Selatan,15.5,31.8,13.5,0,0,0,1133.055,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-19,jagakarsa,Jakarta Selatan,16.9,28.9,6.8,0,0,0,1008.981,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-20,jagakarsa,Jakarta Selatan,2.2,30.3,7.8,0,0,0,1145.957,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-21,jagakarsa,Jakarta Selatan,3.1,30.3,6.0,0,0,0,1247.163,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-22,jagakarsa,Jakarta Selatan,2.9,31.1,8.3,0,0,0,1186.796,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-23,jagakarsa,Jakarta Selatan,3.1,31.6,10.9,1,0,0,989.574,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-24,jagakarsa,Jakarta Selatan,1.5,32.3,8.8,1,0,0,1027.736,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-25,jagakarsa,Jakarta Selatan,2.4,31.6,8.2,0,1,0,1013.301,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-26,jagakarsa,Jakarta Selatan,0.0,33.3,10.0,0,0,0,954.52,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-27,jagakarsa,Jakarta Selatan,0.3,36.7,12.5,0,0,0,1088.092,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-28,jagakarsa,Jakarta Selatan,9.5,34.5,12.7,0,0,0,1118.92,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-29,jagakarsa,Jakarta Selatan,9.5,32.6,8.5,0,0,0,967.027,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-30,jagakarsa,Jakarta Selatan,7.1,31.8,10.3,1,0,0,1234.566,calibrated_synthetic_anchored_to_SIPSN_real
2025-08-31,jagakarsa,Jakarta Selatan,6.4,31.2,10.9,1,0,0,1217.303,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-01,jagakarsa,Jakarta Selatan,1.8,33.6,10.9,0,0,0,999.844,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-02,jagakarsa,Jakarta Selatan,0.0,34.4,13.5,0,0,0,1030.346,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-03,jagakarsa,Jakarta Selatan,0.0,36.0,18.2,0,0,0,893.787,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-04,jagakarsa,Jakarta Selatan,1.4,35.8,13.6,0,0,0,1017.263,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-05,jagakarsa,Jakarta Selatan,1.6,35.2,10.9,0,0,0,1045.283,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-06,jagakarsa,Jakarta Selatan,1.4,32.5,9.3,1,0,0,1132.984,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-07,jagakarsa,Jakarta Selatan,0.3,34.6,11.9,1,0,0,1152.191,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-08,jagakarsa,Jakarta Selatan,3.3,33.9,10.4,0,0,0,1065.278,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-09,jagakarsa,Jakarta Selatan,11.5,30.1,8.3,0,0,0,1104.63,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-10,jagakarsa,Jakarta Selatan,18.2,31.1,9.3,0,0,0,1154.368,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-11,jagakarsa,Jakarta Selatan,9.6,27.9,8.5,0,0,0,1131.857,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-12,jagakarsa,Jakarta Selatan,6.6,31.6,7.9,0,0,0,1036.715,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-13,jagakarsa,Jakarta Selatan,0.0,32.4,6.9,1,0,0,1146.556,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-14,jagakarsa,Jakarta Selatan,1.0,32.2,12.9,1,0,0,1101.267,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-15,jagakarsa,Jakarta Selatan,0.0,32.4,10.0,0,0,0,991.988,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-16,jagakarsa,Jakarta Selatan,3.3,33.5,9.8,0,0,0,1089.291,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-17,jagakarsa,Jakarta Selatan,9.2,30.7,10.6,0,0,0,999.279,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-18,jagakarsa,Jakarta Selatan,7.7,28.1,6.8,0,0,0,1077.441,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-19,jagakarsa,Jakarta Selatan,6.6,29.9,10.0,0,0,0,1047.029,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-20,jagakarsa,Jakarta Selatan,8.5,30.5,19.9,1,0,0,1090.941,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-21,jagakarsa,Jakarta Selatan,3.2,32.0,9.5,1,0,0,1088.83,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-22,jagakarsa,Jakarta Selatan,7.7,33.1,10.6,0,0,0,1003.052,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-23,jagakarsa,Jakarta Selatan,2.1,32.0,9.9,0,0,0,915.791,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-24,jagakarsa,Jakarta Selatan,0.1,32.5,9.5,0,0,0,1077.16,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-25,jagakarsa,Jakarta Selatan,3.1,32.4,9.2,0,0,0,1064.197,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-26,jagakarsa,Jakarta Selatan,4.1,35.0,13.2,0,0,0,1118.144,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-27,jagakarsa,Jakarta Selatan,9.6,32.9,10.2,1,0,0,1071.263,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-28,jagakarsa,Jakarta Selatan,1.3,35.1,16.2,1,0,0,1300.809,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-29,jagakarsa,Jakarta Selatan,25.9,32.4,9.0,0,0,0,1094.479,calibrated_synthetic_anchored_to_SIPSN_real
2025-09-30,jagakarsa,Jakarta Selatan,9.0,31.7,8.1,0,0,0,974.031,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-01,jagakarsa,Jakarta Selatan,11.4,30.7,14.4,0,0,0,1010.013,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-02,jagakarsa,Jakarta Selatan,29.4,28.3,8.9,0,0,0,951.938,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-03,jagakarsa,Jakarta Selatan,5.8,33.0,8.1,0,0,0,1144.66,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-04,jagakarsa,Jakarta Selatan,0.1,32.8,11.0,1,0,0,1209.058,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-05,jagakarsa,Jakarta Selatan,3.0,32.2,12.7,1,0,0,1136.798,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-06,jagakarsa,Jakarta Selatan,0.0,33.4,13.9,0,0,0,942.528,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-07,jagakarsa,Jakarta Selatan,13.5,32.2,9.8,0,0,0,1264.099,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-08,jagakarsa,Jakarta Selatan,1.2,32.9,8.1,0,0,0,984.482,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-09,jagakarsa,Jakarta Selatan,22.9,33.1,13.3,0,0,0,1070.297,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-10,jagakarsa,Jakarta Selatan,2.0,34.0,11.3,0,0,0,1135.96,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-11,jagakarsa,Jakarta Selatan,0.5,34.6,9.0,1,0,0,1142.1,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-12,jagakarsa,Jakarta Selatan,0.3,35.9,11.9,1,0,0,1292.068,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-13,jagakarsa,Jakarta Selatan,1.5,34.9,14.3,0,0,0,1032.926,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-14,jagakarsa,Jakarta Selatan,0.2,35.4,15.4,0,0,0,980.919,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-15,jagakarsa,Jakarta Selatan,5.8,34.2,11.4,0,0,0,964.209,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-16,jagakarsa,Jakarta Selatan,0.2,36.0,13.7,0,0,0,873.487,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-17,jagakarsa,Jakarta Selatan,22.6,33.1,12.3,0,0,0,1069.478,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-18,jagakarsa,Jakarta Selatan,2.5,32.3,8.7,1,0,0,1187.349,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-19,jagakarsa,Jakarta Selatan,0.6,32.7,8.8,1,0,0,1136.624,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-20,jagakarsa,Jakarta Selatan,1.4,32.8,11.9,0,0,0,1014.222,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-21,jagakarsa,Jakarta Selatan,1.3,33.4,12.2,0,0,0,935.104,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-22,jagakarsa,Jakarta Selatan,12.0,34.5,9.1,0,0,0,1113.611,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-23,jagakarsa,Jakarta Selatan,18.2,31.4,11.1,0,0,0,1185.878,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-24,jagakarsa,Jakarta Selatan,22.1,30.3,13.3,0,0,0,1131.921,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-25,jagakarsa,Jakarta Selatan,0.2,32.2,12.0,1,0,0,1098.005,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-26,jagakarsa,Jakarta Selatan,23.1,31.2,11.2,1,0,0,1092.537,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-27,jagakarsa,Jakarta Selatan,4.6,31.6,7.2,0,0,0,1085.317,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-28,jagakarsa,Jakarta Selatan,13.8,27.9,7.1,0,0,0,851.212,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-29,jagakarsa,Jakarta Selatan,8.2,30.2,7.4,0,0,0,1044.068,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-30,jagakarsa,Jakarta Selatan,3.4,32.9,10.7,0,0,0,1243.74,calibrated_synthetic_anchored_to_SIPSN_real
2025-10-31,jagakarsa,Jakarta Selatan,5.1,33.0,8.7,0,0,0,897.473,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-01,jagakarsa,Jakarta Selatan,10.4,33.0,8.1,1,0,0,1292.275,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-02,jagakarsa,Jakarta Selatan,9.5,31.5,9.7,1,0,0,1225.045,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-03,jagakarsa,Jakarta Selatan,9.4,32.0,8.6,0,0,0,1104.006,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-04,jagakarsa,Jakarta Selatan,0.6,32.4,11.9,0,0,0,1244.66,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-05,jagakarsa,Jakarta Selatan,1.1,30.0,12.8,0,0,0,1189.756,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-06,jagakarsa,Jakarta Selatan,5.3,30.3,14.7,0,0,0,1159.671,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-07,jagakarsa,Jakarta Selatan,1.4,33.0,12.9,0,0,0,1221.078,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-08,jagakarsa,Jakarta Selatan,4.4,28.6,13.7,1,0,0,1227.465,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-09,jagakarsa,Jakarta Selatan,0.4,33.8,15.3,1,0,0,1580.909,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-10,jagakarsa,Jakarta Selatan,14.9,33.3,13.1,0,0,0,1252.349,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-11,jagakarsa,Jakarta Selatan,12.8,30.5,14.0,0,0,0,1256.759,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-12,jagakarsa,Jakarta Selatan,8.2,29.7,14.5,0,0,0,999.115,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-13,jagakarsa,Jakarta Selatan,3.3,28.2,14.0,0,0,0,1096.887,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-14,jagakarsa,Jakarta Selatan,9.1,28.9,12.8,0,0,0,1255.762,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-15,jagakarsa,Jakarta Selatan,14.0,31.3,13.2,1,0,0,1183.975,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-16,jagakarsa,Jakarta Selatan,1.8,31.5,13.0,1,0,0,1031.492,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-17,jagakarsa,Jakarta Selatan,1.1,31.4,16.7,0,0,0,1148.593,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-18,jagakarsa,Jakarta Selatan,16.4,29.5,12.8,0,0,0,1380.675,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-19,jagakarsa,Jakarta Selatan,10.3,30.5,10.0,0,0,0,1241.479,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-20,jagakarsa,Jakarta Selatan,22.2,29.0,14.1,0,0,0,1204.45,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-21,jagakarsa,Jakarta Selatan,1.7,32.0,14.1,0,0,0,987.354,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-22,jagakarsa,Jakarta Selatan,1.5,32.1,12.6,1,0,0,1270.984,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-23,jagakarsa,Jakarta Selatan,6.5,30.2,13.5,1,0,0,1292.415,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-24,jagakarsa,Jakarta Selatan,0.0,33.8,13.9,0,0,0,993.435,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-25,jagakarsa,Jakarta Selatan,0.0,33.6,14.3,0,0,0,1254.472,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-26,jagakarsa,Jakarta Selatan,1.7,32.7,11.9,0,0,0,1217.997,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-27,jagakarsa,Jakarta Selatan,2.2,33.9,8.5,0,0,0,1254.25,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-28,jagakarsa,Jakarta Selatan,0.8,35.1,9.1,0,0,0,1200.375,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-29,jagakarsa,Jakarta Selatan,8.4,35.2,12.6,1,0,0,1291.631,calibrated_synthetic_anchored_to_SIPSN_real
2025-11-30,jagakarsa,Jakarta Selatan,4.8,32.7,11.5,1,0,0,1277.964,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-01,jagakarsa,Jakarta Selatan,5.1,33.7,9.5,0,0,0,1206.321,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-02,jagakarsa,Jakarta Selatan,4.0,32.1,9.3,0,0,0,972.969,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-03,jagakarsa,Jakarta Selatan,12.9,31.9,12.2,0,0,0,1077.856,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-04,jagakarsa,Jakarta Selatan,12.0,27.6,6.6,0,0,0,1145.886,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-05,jagakarsa,Jakarta Selatan,3.7,31.6,9.4,0,0,0,1113.727,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-06,jagakarsa,Jakarta Selatan,2.6,29.6,10.5,1,0,0,1242.105,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-07,jagakarsa,Jakarta Selatan,4.8,31.1,9.3,1,0,0,1235.815,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-08,jagakarsa,Jakarta Selatan,1.7,31.3,14.8,0,0,0,1230.556,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-09,jagakarsa,Jakarta Selatan,1.4,30.5,7.7,0,0,0,1233.65,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-10,jagakarsa,Jakarta Selatan,1.5,31.2,9.6,0,0,0,1049.493,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-11,jagakarsa,Jakarta Selatan,3.0,31.4,10.3,0,0,0,1147.039,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-12,jagakarsa,Jakarta Selatan,2.2,33.9,7.3,0,0,0,1051.556,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-13,jagakarsa,Jakarta Selatan,0.2,33.2,14.8,1,0,0,1186.131,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-14,jagakarsa,Jakarta Selatan,4.0,31.6,16.9,1,0,0,1235.53,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-15,jagakarsa,Jakarta Selatan,3.1,32.9,25.1,0,0,0,856.759,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-16,jagakarsa,Jakarta Selatan,5.3,33.2,22.8,0,0,0,1364.786,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-17,jagakarsa,Jakarta Selatan,1.0,31.7,21.1,0,0,0,1177.52,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-18,jagakarsa,Jakarta Selatan,10.7,31.4,20.9,0,0,0,1158.82,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-19,jagakarsa,Jakarta Selatan,16.0,30.8,16.4,0,0,0,1418.001,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-20,jagakarsa,Jakarta Selatan,1.6,31.1,14.3,1,0,0,1171.122,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-21,jagakarsa,Jakarta Selatan,11.8,30.7,13.6,1,0,0,1307.95,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-22,jagakarsa,Jakarta Selatan,6.7,31.0,13.0,0,0,0,1082.343,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-23,jagakarsa,Jakarta Selatan,1.4,32.2,12.5,0,0,0,1284.356,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-24,jagakarsa,Jakarta Selatan,11.7,31.3,11.1,0,1,0,1205.217,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-25,jagakarsa,Jakarta Selatan,8.3,33.7,10.7,0,1,0,1138.893,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-26,jagakarsa,Jakarta Selatan,13.0,30.4,12.3,0,0,0,1338.248,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-27,jagakarsa,Jakarta Selatan,1.5,32.2,17.0,1,0,0,1261.836,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-28,jagakarsa,Jakarta Selatan,11.8,32.1,13.7,1,0,0,1288.543,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-29,jagakarsa,Jakarta Selatan,2.5,31.8,10.7,0,0,0,1229.895,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-30,jagakarsa,Jakarta Selatan,35.4,31.3,12.0,0,0,0,1599.349,calibrated_synthetic_anchored_to_SIPSN_real
2025-12-31,jagakarsa,Jakarta Selatan,30.6,28.4,13.6,0,0,0,1338.983,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-01,jagakarsa,Jakarta Selatan,7.4,30.1,10.0,0,1,0,1143.024,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-02,jagakarsa,Jakarta Selatan,36.5,29.8,9.4,0,0,0,1331.634,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-03,jagakarsa,Jakarta Selatan,15.6,27.1,10.5,1,0,0,1446.191,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-04,jagakarsa,Jakarta Selatan,5.0,29.7,9.3,1,0,0,1154.953,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-05,jagakarsa,Jakarta Selatan,3.4,30.4,10.3,0,0,0,1107.463,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-06,jagakarsa,Jakarta Selatan,1.6,31.7,10.6,0,0,0,1001.342,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-07,jagakarsa,Jakarta Selatan,7.5,30.2,10.6,0,0,0,1030.071,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-08,jagakarsa,Jakarta Selatan,0.4,29.6,12.5,0,0,0,1086.447,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-09,jagakarsa,Jakarta Selatan,2.3,30.8,14.7,0,0,0,1127.341,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-10,jagakarsa,Jakarta Selatan,6.5,27.6,13.6,1,0,0,1395.876,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-11,jagakarsa,Jakarta Selatan,9.2,28.4,14.4,1,0,0,1264.751,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-12,jagakarsa,Jakarta Selatan,37.8,27.8,14.4,0,0,0,1221.147,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-13,jagakarsa,Jakarta Selatan,3.0,28.5,16.6,0,0,0,1068.332,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-14,jagakarsa,Jakarta Selatan,11.7,28.4,14.7,0,0,0,1365.169,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-15,jagakarsa,Jakarta Selatan,7.4,28.8,14.0,0,0,0,1239.2,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-16,jagakarsa,Jakarta Selatan,17.6,29.6,13.2,0,1,0,1225.746,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-17,jagakarsa,Jakarta Selatan,40.6,28.5,12.5,1,0,0,1344.402,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-18,jagakarsa,Jakarta Selatan,52.2,27.8,11.7,1,0,0,1524.011,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-19,jagakarsa,Jakarta Selatan,2.5,28.9,12.3,0,0,0,1045.893,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-20,jagakarsa,Jakarta Selatan,13.5,29.1,11.7,0,0,0,1261.953,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-21,jagakarsa,Jakarta Selatan,8.5,28.1,18.9,0,0,0,1358.186,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-22,jagakarsa,Jakarta Selatan,29.4,26.4,11.7,0,0,0,1243.247,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-23,jagakarsa,Jakarta Selatan,44.2,27.9,14.9,0,0,0,1234.552,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-24,jagakarsa,Jakarta Selatan,2.5,28.8,15.3,1,0,0,1252.104,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-25,jagakarsa,Jakarta Selatan,4.2,29.7,14.2,1,0,0,1166.952,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-26,jagakarsa,Jakarta Selatan,3.4,29.2,12.1,0,0,0,1012.89,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-27,jagakarsa,Jakarta Selatan,10.9,29.0,14.6,0,0,0,1293.538,calibrated_synthetic_anchored_to_SIPSN_real
2026-01-28,jagakarsa,Jakarta Selatan,31.0,28.6,14.8,0,0,0,1436.463,calibrated_synthetic_anchored_to_SIPSN_real
