date,kecamatan,city,precipitation_mm,temp_max_c,wind_max_kmh,is_weekend,is_holiday,event_attendance,day_of_week,month_of_year,day_of_month,is_payday,rain_3d,waste_tons,waste_tons_source
2021-04-22,pademangan,Jakarta Utara,0.0,32.2,10.0,0,0,0,3,4,22,0,2.5,109.796,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-23,pademangan,Jakarta Utara,0.7,31.1,10.9,0,0,0,4,4,23,0,0.7,114.774,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-24,pademangan,Jakarta Utara,0.4,31.6,9.7,1,0,0,5,4,24,0,1.1,117.846,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-25,pademangan,Jakarta Utara,1.3,31.2,9.3,1,0,0,6,4,25,1,2.4,124.56,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-26,pademangan,Jakarta Utara,1.4,31.9,11.2,0,0,0,0,4,26,1,3.1,115.252,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-27,pademangan,Jakarta Utara,1.3,31.9,8.6,0,0,0,1,4,27,1,4.0,117.808,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-28,pademangan,Jakarta Utara,11.0,30.0,8.3,0,0,0,2,4,28,1,13.7,120.478,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-29,pademangan,Jakarta Utara,1.5,31.3,8.4,0,0,0,3,4,29,0,13.8,103.895,calibrated_synthetic_anchored_to_SILIKA_real
2021-04-30,pademangan,Jakarta Utara,6.3,30.5,13.0,0,0,0,4,4,30,0,18.8,115.087,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-01,pademangan,Jakarta Utara,4.7,31.3,13.4,1,1,0,5,5,1,1,12.5,131.624,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-02,pademangan,Jakarta Utara,2.4,31.7,10.4,1,0,0,6,5,2,1,13.4,115.597,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-03,pademangan,Jakarta Utara,8.8,30.6,13.7,0,0,0,0,5,3,0,15.9,110.976,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-04,pademangan,Jakarta Utara,4.2,31.8,9.0,0,0,0,1,5,4,0,15.4,107.544,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-05,pademangan,Jakarta Utara,5.7,31.3,9.2,0,0,0,2,5,5,0,18.7,114.952,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-06,pademangan,Jakarta Utara,10.2,31.2,8.7,0,0,0,3,5,6,0,20.1,120.258,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-07,pademangan,Jakarta Utara,4.6,31.1,9.4,0,0,0,4,5,7,0,20.5,129.894,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-08,pademangan,Jakarta Utara,11.2,31.0,8.4,1,0,0,5,5,8,0,26.0,124.591,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-09,pademangan,Jakarta Utara,8.9,31.5,10.9,1,0,0,6,5,9,0,24.7,127.087,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-10,pademangan,Jakarta Utara,0.4,32.4,10.8,0,0,0,0,5,10,0,20.5,119.352,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-11,pademangan,Jakarta Utara,0.0,33.0,11.9,0,0,0,1,5,11,0,9.3,112.959,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-12,pademangan,Jakarta Utara,0.9,32.3,9.2,0,0,0,2,5,12,0,1.3,110.189,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-13,pademangan,Jakarta Utara,1.6,31.8,11.9,0,0,0,3,5,13,0,2.5,110.508,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-14,pademangan,Jakarta Utara,1.8,32.6,11.5,0,1,0,4,5,14,0,4.3,110.041,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-15,pademangan,Jakarta Utara,1.5,32.3,10.3,1,1,0,5,5,15,0,4.9,124.545,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-16,pademangan,Jakarta Utara,1.9,31.9,6.7,1,0,0,6,5,16,0,5.2,112.66,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-17,pademangan,Jakarta Utara,4.8,32.0,10.1,0,0,0,0,5,17,0,8.2,109.104,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-18,pademangan,Jakarta Utara,24.1,30.1,8.4,0,0,0,1,5,18,0,30.8,117.12,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-19,pademangan,Jakarta Utara,1.5,31.4,12.7,0,0,0,2,5,19,0,30.4,100.891,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-20,pademangan,Jakarta Utara,8.1,31.6,11.5,0,0,0,3,5,20,0,33.7,114.812,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-21,pademangan,Jakarta Utara,6.0,31.5,8.7,0,0,0,4,5,21,0,15.6,115.989,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-22,pademangan,Jakarta Utara,4.8,30.5,9.8,1,0,0,5,5,22,0,18.9,114.011,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-23,pademangan,Jakarta Utara,1.3,31.3,8.7,1,0,0,6,5,23,0,12.1,123.905,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-24,pademangan,Jakarta Utara,9.1,32.0,7.6,0,0,0,0,5,24,0,15.2,101.612,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-25,pademangan,Jakarta Utara,3.7,32.0,10.9,0,0,0,1,5,25,1,14.1,114.522,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-26,pademangan,Jakarta Utara,0.4,32.1,16.6,0,0,0,2,5,26,1,13.2,113.665,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-27,pademangan,Jakarta Utara,0.6,32.1,16.6,0,1,0,3,5,27,1,4.7,114.888,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-28,pademangan,Jakarta Utara,3.6,32.0,11.5,0,1,0,4,5,28,1,4.6,114.858,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-29,pademangan,Jakarta Utara,22.4,29.1,11.2,1,0,0,5,5,29,0,26.6,125.997,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-30,pademangan,Jakarta Utara,1.1,31.6,9.7,1,0,0,6,5,30,0,27.1,115.424,calibrated_synthetic_anchored_to_SILIKA_real
2021-05-31,pademangan,Jakarta Utara,5.2,30.5,8.6,0,1,0,0,5,31,0,28.7,109.389,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-01,pademangan,Jakarta Utara,0.7,31.7,8.6,0,1,0,1,6,1,1,7.0,122.453,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-02,pademangan,Jakarta Utara,3.1,32.0,10.9,0,0,0,2,6,2,1,9.0,111.122,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-03,pademangan,Jakarta Utara,3.5,31.6,10.6,0,0,0,3,6,3,0,7.3,123.114,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-04,pademangan,Jakarta Utara,7.5,31.8,8.9,0,0,0,4,6,4,0,14.1,106.547,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-05,pademangan,Jakarta Utara,2.0,31.8,8.5,1,0,0,5,6,5,0,13.0,119.105,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-06,pademangan,Jakarta Utara,3.5,31.7,9.4,1,0,0,6,6,6,0,13.0,121.094,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-07,pademangan,Jakarta Utara,0.9,31.8,9.7,0,0,0,0,6,7,0,6.4,108.392,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-08,pademangan,Jakarta Utara,1.4,31.5,9.4,0,0,0,1,6,8,0,5.8,117.856,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-09,pademangan,Jakarta Utara,2.9,30.2,7.6,0,0,0,2,6,9,0,5.2,113.025,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-10,pademangan,Jakarta Utara,2.5,32.0,8.1,0,0,0,3,6,10,0,6.8,108.864,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-11,pademangan,Jakarta Utara,6.6,30.5,12.2,0,0,0,4,6,11,0,12.0,117.791,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-12,pademangan,Jakarta Utara,2.6,32.0,10.7,1,0,0,5,6,12,0,11.7,111.858,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-13,pademangan,Jakarta Utara,6.9,31.8,11.3,1,0,0,6,6,13,0,16.1,114.403,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-14,pademangan,Jakarta Utara,0.7,31.6,16.7,0,0,0,0,6,14,0,10.2,113.123,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-15,pademangan,Jakarta Utara,4.6,30.4,10.8,0,0,0,1,6,15,0,12.2,114.482,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-16,pademangan,Jakarta Utara,6.1,30.9,11.2,0,1,0,2,6,16,0,11.4,111.774,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-17,pademangan,Jakarta Utara,1.5,28.6,7.2,0,0,0,3,6,17,0,12.2,109.288,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-18,pademangan,Jakarta Utara,13.0,30.6,9.4,0,0,0,4,6,18,0,20.6,117.3,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-19,pademangan,Jakarta Utara,1.5,29.1,5.9,1,0,0,5,6,19,0,16.0,124.534,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-20,pademangan,Jakarta Utara,15.1,29.7,8.0,1,0,0,6,6,20,0,29.6,128.013,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-21,pademangan,Jakarta Utara,2.8,29.5,14.2,0,0,0,0,6,21,0,19.4,105.292,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-22,pademangan,Jakarta Utara,14.6,30.2,8.4,0,0,0,1,6,22,0,32.5,113.388,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-23,pademangan,Jakarta Utara,5.9,30.0,8.3,0,0,0,2,6,23,0,23.3,118.631,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-24,pademangan,Jakarta Utara,6.0,27.4,11.1,0,0,0,3,6,24,0,26.5,106.103,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-25,pademangan,Jakarta Utara,2.5,31.7,10.4,0,0,0,4,6,25,1,14.4,115.955,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-26,pademangan,Jakarta Utara,5.6,29.9,11.7,1,0,0,5,6,26,1,14.1,130.615,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-27,pademangan,Jakarta Utara,5.5,30.7,10.1,1,0,0,6,6,27,1,13.6,125.438,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-28,pademangan,Jakarta Utara,1.3,30.4,7.8,0,0,0,0,6,28,1,12.4,110.133,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-29,pademangan,Jakarta Utara,9.1,30.6,10.0,0,0,0,1,6,29,0,15.9,104.539,calibrated_synthetic_anchored_to_SILIKA_real
2021-06-30,pademangan,Jakarta Utara,8.9,30.0,9.6,0,0,0,2,6,30,0,19.3,120.764,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-01,pademangan,Jakarta Utara,5.8,29.1,10.6,0,0,0,3,7,1,1,23.8,108.582,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-02,pademangan,Jakarta Utara,0.0,31.7,18.9,0,0,0,4,7,2,1,14.7,111.267,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-03,pademangan,Jakarta Utara,0.0,31.6,9.1,1,0,0,5,7,3,0,5.8,119.903,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-04,pademangan,Jakarta Utara,0.1,32.0,10.1,1,0,0,6,7,4,0,0.1,116.413,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-05,pademangan,Jakarta Utara,1.6,31.6,9.7,0,0,0,0,7,5,0,1.7,113.199,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-06,pademangan,Jakarta Utara,0.7,31.8,12.4,0,0,0,1,7,6,0,2.4,102.217,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-07,pademangan,Jakarta Utara,0.1,30.6,7.6,0,0,0,2,7,7,0,2.4,108.853,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-08,pademangan,Jakarta Utara,0.0,32.4,11.3,0,0,0,3,7,8,0,0.8,113.798,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-09,pademangan,Jakarta Utara,0.7,32.1,9.9,0,0,0,4,7,9,0,0.8,113.821,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-10,pademangan,Jakarta Utara,5.8,31.6,12.5,1,0,0,5,7,10,0,6.5,114.392,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-11,pademangan,Jakarta Utara,5.4,31.1,17.2,1,0,0,6,7,11,0,11.9,111.855,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-12,pademangan,Jakarta Utara,0.5,32.3,13.3,0,0,0,0,7,12,0,11.7,111.201,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-13,pademangan,Jakarta Utara,0.2,31.1,12.3,0,0,0,1,7,13,0,6.1,103.034,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-14,pademangan,Jakarta Utara,0.1,29.0,12.1,0,0,0,2,7,14,0,0.8,117.322,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-15,pademangan,Jakarta Utara,0.0,31.9,12.1,0,0,0,3,7,15,0,0.3,110.898,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-16,pademangan,Jakarta Utara,0.1,32.3,13.6,0,0,0,4,7,16,0,0.2,106.264,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-17,pademangan,Jakarta Utara,0.0,32.6,12.9,1,0,0,5,7,17,0,0.1,111.69,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-18,pademangan,Jakarta Utara,0.0,32.7,13.9,1,0,0,6,7,18,0,0.1,114.072,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-19,pademangan,Jakarta Utara,2.7,31.0,10.2,0,0,0,0,7,19,0,2.7,101.774,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-20,pademangan,Jakarta Utara,2.2,30.4,11.7,0,0,0,1,7,20,0,4.9,112.8,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-21,pademangan,Jakarta Utara,2.5,31.4,9.5,0,0,0,2,7,21,0,7.4,105.717,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-22,pademangan,Jakarta Utara,0.3,30.5,9.7,0,0,0,3,7,22,0,5.0,112.271,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-23,pademangan,Jakarta Utara,12.8,30.9,9.7,0,0,0,4,7,23,0,15.6,122.095,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-24,pademangan,Jakarta Utara,2.9,30.0,9.4,1,0,0,5,7,24,0,16.0,123.587,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-25,pademangan,Jakarta Utara,0.0,32.6,14.3,1,0,0,6,7,25,1,15.7,123.714,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-26,pademangan,Jakarta Utara,0.0,32.4,10.2,0,0,0,0,7,26,1,2.9,121.089,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-27,pademangan,Jakarta Utara,0.0,32.8,12.8,0,0,0,1,7,27,1,0.0,122.683,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-28,pademangan,Jakarta Utara,0.0,33.2,13.8,0,0,0,2,7,28,1,0.0,115.959,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-29,pademangan,Jakarta Utara,0.0,33.3,14.1,0,0,0,3,7,29,0,0.0,111.839,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-30,pademangan,Jakarta Utara,0.1,33.4,13.0,0,0,0,4,7,30,0,0.1,107.049,calibrated_synthetic_anchored_to_SILIKA_real
2021-07-31,pademangan,Jakarta Utara,3.3,31.6,8.4,1,0,0,5,7,31,0,3.4,112.108,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-01,pademangan,Jakarta Utara,2.8,32.3,10.9,1,0,0,6,8,1,1,6.2,130.279,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-02,pademangan,Jakarta Utara,3.6,30.8,9.3,0,0,0,0,8,2,1,9.7,118.008,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-03,pademangan,Jakarta Utara,1.1,32.4,10.9,0,0,0,1,8,3,0,7.5,113.933,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-04,pademangan,Jakarta Utara,1.6,32.5,12.6,0,0,0,2,8,4,0,6.3,106.886,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-05,pademangan,Jakarta Utara,7.2,30.9,9.4,0,0,0,3,8,5,0,9.9,119.405,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-06,pademangan,Jakarta Utara,0.6,33.5,15.2,0,0,0,4,8,6,0,9.4,108.845,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-07,pademangan,Jakarta Utara,1.2,32.0,16.6,1,0,0,5,8,7,0,9.0,113.176,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-08,pademangan,Jakarta Utara,1.1,32.6,12.1,1,0,0,6,8,8,0,2.9,114.478,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-09,pademangan,Jakarta Utara,3.7,32.3,14.0,0,0,0,0,8,9,0,6.0,119.104,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-10,pademangan,Jakarta Utara,59.0,30.5,9.9,0,0,0,1,8,10,0,63.8,120.824,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-11,pademangan,Jakarta Utara,0.0,32.1,14.6,0,0,0,2,8,11,0,62.7,106.053,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-12,pademangan,Jakarta Utara,0.0,32.3,10.9,0,0,0,3,8,12,0,59.0,127.287,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-13,pademangan,Jakarta Utara,0.9,29.6,12.6,0,0,0,4,8,13,0,0.9,115.423,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-14,pademangan,Jakarta Utara,1.9,31.5,12.0,1,0,0,5,8,14,0,2.8,113.589,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-15,pademangan,Jakarta Utara,0.3,33.1,17.7,1,0,0,6,8,15,0,3.1,111.63,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-16,pademangan,Jakarta Utara,0.3,32.1,13.3,0,0,0,0,8,16,0,2.5,101.291,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-17,pademangan,Jakarta Utara,0.6,32.1,12.0,0,1,0,1,8,17,0,1.2,110.666,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-18,pademangan,Jakarta Utara,1.9,31.0,10.5,0,0,0,2,8,18,0,2.8,114.216,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-19,pademangan,Jakarta Utara,3.7,29.7,9.4,0,0,0,3,8,19,0,6.2,118.826,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-20,pademangan,Jakarta Utara,1.2,31.9,14.1,0,0,0,4,8,20,0,6.8,100.188,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-21,pademangan,Jakarta Utara,6.2,31.1,14.8,1,0,0,5,8,21,0,11.1,110.295,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-22,pademangan,Jakarta Utara,0.6,31.5,14.6,1,0,0,6,8,22,0,8.0,117.153,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-23,pademangan,Jakarta Utara,0.7,31.4,9.8,0,0,0,0,8,23,0,7.5,126.623,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-24,pademangan,Jakarta Utara,0.9,32.4,10.1,0,0,0,1,8,24,0,2.2,115.14,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-25,pademangan,Jakarta Utara,0.1,32.5,10.0,0,1,0,2,8,25,1,1.7,116.716,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-26,pademangan,Jakarta Utara,0.0,33.0,15.5,0,0,0,3,8,26,1,1.0,107.758,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-27,pademangan,Jakarta Utara,0.0,33.5,14.0,0,0,0,4,8,27,1,0.1,103.045,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-28,pademangan,Jakarta Utara,0.0,33.1,14.1,1,0,0,5,8,28,1,0.0,122.52,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-29,pademangan,Jakarta Utara,6.0,31.8,13.0,1,0,0,6,8,29,0,6.0,117.294,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-30,pademangan,Jakarta Utara,2.4,32.1,13.0,0,0,0,0,8,30,0,8.4,108.705,calibrated_synthetic_anchored_to_SILIKA_real
2021-08-31,pademangan,Jakarta Utara,4.5,30.8,10.6,0,0,0,1,8,31,0,12.9,108.097,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-01,pademangan,Jakarta Utara,1.2,31.9,14.6,0,0,0,2,9,1,1,8.1,110.375,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-02,pademangan,Jakarta Utara,1.3,31.4,9.3,0,0,0,3,9,2,1,7.0,109.12,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-03,pademangan,Jakarta Utara,0.2,32.1,13.5,0,0,0,4,9,3,0,2.7,118.109,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-04,pademangan,Jakarta Utara,0.2,33.2,13.0,1,0,0,5,9,4,0,1.7,112.787,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-05,pademangan,Jakarta Utara,0.2,34.2,17.5,1,0,0,6,9,5,0,0.6,116.285,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-06,pademangan,Jakarta Utara,22.4,31.6,12.6,0,0,0,0,9,6,0,22.8,118.775,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-07,pademangan,Jakarta Utara,16.3,29.9,10.8,0,0,0,1,9,7,0,38.9,123.288,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-08,pademangan,Jakarta Utara,2.9,32.0,8.4,0,0,0,2,9,8,0,41.6,105.603,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-09,pademangan,Jakarta Utara,0.0,32.3,8.6,0,0,0,3,9,9,0,19.2,115.724,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-10,pademangan,Jakarta Utara,0.0,32.6,12.9,0,0,0,4,9,10,0,2.9,107.056,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-11,pademangan,Jakarta Utara,0.0,32.0,12.0,1,0,0,5,9,11,0,0.0,116.971,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-12,pademangan,Jakarta Utara,18.7,30.5,8.2,1,0,0,6,9,12,0,18.7,137.594,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-13,pademangan,Jakarta Utara,9.9,32.5,16.8,0,0,0,0,9,13,0,28.6,104.999,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-14,pademangan,Jakarta Utara,29.6,26.8,10.2,0,0,0,1,9,14,0,58.2,123.402,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-15,pademangan,Jakarta Utara,1.5,30.4,9.3,0,0,0,2,9,15,0,41.0,115.897,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-16,pademangan,Jakarta Utara,0.8,32.2,13.0,0,0,0,3,9,16,0,31.9,111.944,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-17,pademangan,Jakarta Utara,2.7,32.3,12.0,0,0,0,4,9,17,0,5.0,109.58,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-18,pademangan,Jakarta Utara,0.3,33.1,12.2,1,0,0,5,9,18,0,3.8,131.171,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-19,pademangan,Jakarta Utara,3.0,32.7,10.4,1,0,0,6,9,19,0,6.0,117.866,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-20,pademangan,Jakarta Utara,1.5,31.5,8.1,0,0,0,0,9,20,0,4.8,111.365,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-21,pademangan,Jakarta Utara,8.4,32.6,13.7,0,0,0,1,9,21,0,12.9,108.398,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-22,pademangan,Jakarta Utara,2.1,32.7,10.2,0,0,0,2,9,22,0,12.0,111.077,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-23,pademangan,Jakarta Utara,6.1,32.1,12.3,0,0,0,3,9,23,0,16.6,115.689,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-24,pademangan,Jakarta Utara,2.2,33.4,17.1,0,0,0,4,9,24,0,10.4,108.74,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-25,pademangan,Jakarta Utara,2.5,32.1,11.2,1,0,0,5,9,25,1,10.8,110.133,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-26,pademangan,Jakarta Utara,9.8,32.5,12.1,1,0,0,6,9,26,1,14.5,125.564,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-27,pademangan,Jakarta Utara,8.1,31.8,12.8,0,0,0,0,9,27,1,20.4,108.648,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-28,pademangan,Jakarta Utara,5.2,31.4,8.7,0,0,0,1,9,28,1,23.1,119.003,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-29,pademangan,Jakarta Utara,2.4,31.4,7.3,0,0,0,2,9,29,0,15.7,110.255,calibrated_synthetic_anchored_to_SILIKA_real
2021-09-30,pademangan,Jakarta Utara,3.7,31.8,10.1,0,0,0,3,9,30,0,11.3,115.59,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-01,pademangan,Jakarta Utara,0.4,31.5,11.9,0,0,0,4,10,1,1,6.5,109.368,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-02,pademangan,Jakarta Utara,4.0,31.4,11.8,1,0,0,5,10,2,1,8.1,119.169,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-03,pademangan,Jakarta Utara,1.2,31.5,8.8,1,0,0,6,10,3,0,5.6,116.005,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-04,pademangan,Jakarta Utara,3.0,31.8,10.0,0,0,0,0,10,4,0,8.2,102.4,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-05,pademangan,Jakarta Utara,0.0,32.7,12.9,0,0,0,1,10,5,0,4.2,116.583,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-06,pademangan,Jakarta Utara,2.5,31.9,9.3,0,0,0,2,10,6,0,5.5,101.676,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-07,pademangan,Jakarta Utara,0.2,32.0,12.2,0,0,0,3,10,7,0,2.7,116.507,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-08,pademangan,Jakarta Utara,0.4,31.8,9.4,0,0,0,4,10,8,0,3.1,112.655,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-09,pademangan,Jakarta Utara,0.6,33.4,13.2,1,0,0,5,10,9,0,1.2,116.846,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-10,pademangan,Jakarta Utara,2.3,32.7,11.5,1,0,0,6,10,10,0,3.3,120.071,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-11,pademangan,Jakarta Utara,1.2,32.7,11.9,0,0,0,0,10,11,0,4.1,112.066,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-12,pademangan,Jakarta Utara,0.4,33.3,11.8,0,0,0,1,10,12,0,3.9,108.116,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-13,pademangan,Jakarta Utara,0.2,33.3,14.6,0,0,0,2,10,13,0,1.8,111.962,calibrated_synthetic_anchored_to_SILIKA_real
2021-10-14,pademangan,Jakarta Utara,1.9,34.1,12.4,0,0,0,3,10,14,0,2.5,114.416,calibrated_synthetic_anchored_to_SILIKA_real
